regCodeExt	metaCondition	condition	conditionCode	context	contextCode	regName	variant	regCode	component	day	cycleTaken	cycleLength	noCycles	branchInfo	Radio.Therapy.	continuous	noCycles_Original	regString	shortString
1..1636.2	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	VAD-P	2	1636					Cont.			TRUE	Cont.	18.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;18.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;	18.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;1.Doxorubicin;0.Vincristine;
1..1637.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	VAD-P/Q	1	1637					Cont.			TRUE	Cont.	16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;1.Quinine;1.Quinine;1.Quinine;16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;1.Quinine;1.Quinine;1.Quinine;	16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;1.Quinine;1.Quinine;1.Quinine;
1..1637.2	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	VAD-P/Q	2	1637					Cont.			TRUE	Cont.	16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;	16.Quinine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Doxorubicin;0.Quinine;0.Vincristine;1.Quinine;
1..1638.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	VMP + Rd	1	1638					NA			NA	NA	0.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Bortezomib;0.Melphalan;4.Bortezomib;3.Bortezomib;11.Bortezomib;3.Bortezomib;18.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;NA.Bortezomib;NA.Melphalan;NA.Melphalan;NA.Melphalan;NA.Melphalan;NA.Bortezomib;NA.Bortezomib;NA.Bortezomib;	0.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Bortezomib;0.Melphalan;4.Bortezomib;3.Bortezomib;11.Bortezomib;3.Bortezomib;18.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;NA.Bortezomib;NA.Melphalan;NA.Melphalan;NA.Melphalan;NA.Melphalan;NA.Bortezomib;NA.Bortezomib;NA.Bortezomib;
1..1639.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	VMP / Rd	1	1639					NA			NA	NA	0.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Bortezomib;0.Melphalan;4.Bortezomib;3.Bortezomib;11.Bortezomib;3.Bortezomib;18.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;	0.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Bortezomib;0.Melphalan;4.Bortezomib;3.Bortezomib;11.Bortezomib;3.Bortezomib;18.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;7.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Bortezomib;0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;4.Bortezomib;7.Bortezomib;7.Bortezomib;
1..1640.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Zoledronic Acid Therapy	1	1640					Cont.			TRUE	Cont.	21.Zoledronicacid;0.Zoledronicacid;21.Zoledronicacid;0.Zoledronicacid;	21.Zoledronicacid;0.Zoledronicacid;
1..1641.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (VTD-PACE)	1	1641					1			FALSE	1	0.Bortezomib;3.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;3.Bortezomib;	0.Bortezomib;3.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;3.Bortezomib;
1..1641.2	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (VTD-PACE)	2	1641					1			FALSE	1	0.Bortezomib;3.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Bortezomib;3.Bortezomib;	0.Bortezomib;3.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Bortezomib;3.Bortezomib;
1..1642.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (Interim/Maintenance)	1	1642					1			FALSE	1	0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;	0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;
1..1643.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (Consolidation)	1	1643					1			FALSE	1	0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;	0.Melphalan;1.Melphalan;1.Melphalan;1.Melphalan;
1..1644.1	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (Consolidation, VTD-PACE)	1	1644					1			FALSE	1	0.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;4.Bortezomib;3.Bortezomib;	0.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Thalidomide;1.Thalidomide;1.Bortezomib;0.Thalidomide;4.Bortezomib;3.Bortezomib;
1..1644.2	Multiple Myeloma	Induction	1	First-Line Therapy (Other)	79	Total Therapy (Consolidation, VTD-PACE)	2	1644					1			FALSE	1	0.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;4.Bortezomib;3.Bortezomib;	0.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;1.Bortezomib;0.Cisplatin;0.Cyclophosphamide;0.Doxorubicin;0.Etoposide;0.Thalidomide;4.Bortezomib;3.Bortezomib;
2..1647.2	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	Bortezomib Monotherapy	2	1647					2			FALSE	2	7.Bortezomib;7.Bortezomib;7.Bortezomib;	7.Bortezomib;7.Bortezomib;
2..1647.4	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	Bortezomib Monotherapy	4	1647					2			FALSE	2	21.Bortezomib;7.Bortezomib;7.Bortezomib;7.Bortezomib;	21.Bortezomib;7.Bortezomib;7.Bortezomib;7.Bortezomib;
2..1648.1	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	Bortezomib & Melphalan	1	1648					1			FALSE	1	0.Bortezomib;3.Bortezomib;1.Melphalan;1.Melphalan;2.Bortezomib;3.Bortezomib;	0.Bortezomib;3.Bortezomib;1.Melphalan;1.Melphalan;2.Bortezomib;3.Bortezomib;
2..1649.1	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	DCEP	1	1649					2			FALSE	2	28.Cisplatin;0.Cyclophosphamide;0.Etoposide;	28.Cisplatin;0.Cyclophosphamide;0.Etoposide;
2..1649.2	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	DCEP	2	1649					2			FALSE	2	25.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;	25.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;1.Cisplatin;0.Cyclophosphamide;0.Etoposide;
2..1651.1	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	Melphalan Monotherapy	1	1651					Cont.			TRUE	Cont.	6.Melphalan;1.Melphalan;6.Melphalan;1.Melphalan;	6.Melphalan;1.Melphalan;
2..1652.2	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	MPR	2	1652					6			FALSE	6	8.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;0.Melphalan;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
2..1655.1	Multiple Myeloma	Consolidation	2	Consolidation after first-line therapy	79	Thalidomide Monotherapy	1	1655					2			FALSE	2	1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;1.Thalidomide;	1.Thalidomide;1.Thalidomide;
2..1658.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Bortezomib Monotherapy	1	1658					Cont.			TRUE	Cont.	14.Bortezomib;14.Bortezomib;	14.Bortezomib;14.Bortezomib;
2..1659.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Carfilzomib	1	1659					Cont.			TRUE	Cont.	13.Carfilzomib;1.Carfilzomib;13.Carfilzomib;1.Carfilzomib;13.Carfilzomib;1.Carfilzomib;13.Carfilzomib;1.Carfilzomib;	13.Carfilzomib;1.Carfilzomib;
2..1659.2	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Carfilzomib	2	1659					Cont.			TRUE	Cont.	14.Carfilzomib;7.Carfilzomib;7.Carfilzomib;14.Carfilzomib;7.Carfilzomib;7.Carfilzomib;	14.Carfilzomib;7.Carfilzomib;7.Carfilzomib;
2..1660.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Carfilzomib & Lenalidomide	1	1660					Cont.			TRUE	Cont.	8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
2..1661.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Daratumumab Monotherapy	1	1661					Cont.			TRUE	Cont.	28.Daratumumab;28.Daratumumab;	28.Daratumumab;28.Daratumumab;
2..1661.2	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Daratumumab Monotherapy	2	1661					Cont.			TRUE	Cont.	56.Daratumumab;56.Daratumumab;	56.Daratumumab;56.Daratumumab;
2..1662.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Ixazomib Monotherapy	1	1662					Cont.			TRUE	Cont.	14.Ixazomib;7.Ixazomib;7.Ixazomib;14.Ixazomib;7.Ixazomib;7.Ixazomib;	14.Ixazomib;7.Ixazomib;7.Ixazomib;
2..1663.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Isa-Rd	1	1663					Cont.			TRUE	Cont.	8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
2..1663.2	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	Isa-Rd	2	1663					Cont.			TRUE	Cont.	8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Isatuximab;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
2..1664.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	KRd	1	1664					Cont.			TRUE	Cont.	8.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;8.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	8.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Carfilzomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
2..1666.1	Multiple Myeloma	Consolidation	2	Maintenanceafter first-line therapy	79	RVD	1	1666					Cont.			TRUE	Cont.	1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;	1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Bortezomib;0.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;1.Lenalidomide;
